# BUSCO version is: 5.2.2 
# The lineage dataset is: euglenozoa_odb10 (Creation date: 2024-01-08, number of genomes: 31, number of BUSCOs: 130)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
126at33682	Missing
140at33682	Missing
13007at33682	Complete	Gene.31070::NODE_16822::g.31070::m.31070	312.9	349	https://v10-1.orthodb.org/?query=13007at33682	Tetratricopeptide repeat
13081at33682	Missing
13169at33682	Missing
13745at33682	Complete	Gene.12267::NODE_4999::g.12267::m.12267	49.4	235	https://v10-1.orthodb.org/?query=13745at33682	Zinc finger, CCHC-type
13994at33682	Complete	Gene.34550::NODE_19363::g.34550::m.34550	292.9	276	https://v10-1.orthodb.org/?query=13994at33682	Beta-1,4-N-acetylglucosaminyltransferase
14291at33682	Complete	Gene.32898::NODE_18112::g.32898::m.32898	172.5	297	https://v10-1.orthodb.org/?query=14291at33682	Cytoplasmic tRNA 2-thiolation protein 2
14669at33682	Complete	Gene.32493::NODE_17809::g.32493::m.32493	279.3	269	https://v10-1.orthodb.org/?query=14669at33682	XPC-binding domain
14798at33682	Missing
15735at33682	Complete	Gene.59781::NODE_42708::g.59781::m.59781	206.7	179	https://v10-1.orthodb.org/?query=15735at33682	Hypotheticalprotein-conserved
15864at33682	Duplicated	Gene.59137::NODE_42007::g.59137::m.59137	82.1	171	https://v10-1.orthodb.org/?query=15864at33682	Ankyrin repeat-containing domain
15864at33682	Duplicated	Gene.35265::NODE_19913::g.35265::m.35265	71.0	196	https://v10-1.orthodb.org/?query=15864at33682	Ankyrin repeat-containing domain
16343at33682	Complete	Gene.46942::NODE_29608::g.46942::m.46942	131.9	161	https://v10-1.orthodb.org/?query=16343at33682	Winged helix-like DNA-binding domain superfamily
16629at33682	Complete	Gene.46496::NODE_29212::g.46496::m.46496	274.1	215	https://v10-1.orthodb.org/?query=16629at33682	Ribosome biogenesis protein
16817at33682	Complete	Gene.74547::NODE_61019::g.74547::m.74547	142.3	159	https://v10-1.orthodb.org/?query=16817at33682	G10 protein
17005at33682	Complete	Gene.45479::NODE_28314::g.45479::m.45479	196.7	179	https://v10-1.orthodb.org/?query=17005at33682	Guanylate kinase-like domain
19201at33682	Complete	Gene.71269::NODE_56719::g.71269::m.71269	157.1	116	https://v10-1.orthodb.org/?query=19201at33682	Peptidyl-tRNA hydrolase II domain superfamily
