# BUSCO version is: 5.2.2 
# The lineage dataset is: euglenozoa_odb10 (Creation date: 2024-01-08, number of genomes: 31, number of BUSCOs: 130)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
126at33682	Missing
140at33682	Missing
4838at33682	Duplicated	Gene.14412::NODE_6291::g.14412::m.14412	425.8	451	https://v10-1.orthodb.org/?query=4838at33682	Kinesin motor domain
4898at33682	Duplicated	Gene.12939::NODE_5506::g.12939::m.12939	414.0	419	https://v10-1.orthodb.org/?query=4898at33682	Phospholipid
4898at33682	Duplicated	Gene.13039::NODE_5562::g.13039::m.13039	413.5	418	https://v10-1.orthodb.org/?query=4898at33682	Phospholipid
5001at33682	Complete	Gene.4950::NODE_1671::g.4950::m.4950	788.1	566	https://v10-1.orthodb.org/?query=5001at33682	Peptidase M41
5261at33682	Complete	Gene.4669::NODE_1550::g.4669::m.4669	152.1	361	https://v10-1.orthodb.org/?query=5261at33682	Ubiquitin specific protease, conserved site
5413at33682	Complete	Gene.11220::NODE_4610::g.11220::m.11220	861.4	481	https://v10-1.orthodb.org/?query=5413at33682	GroEL-like apical domain superfamily
5598at33682	Missing
5990at33682	Fragmented	Gene.20529::NODE_9851::g.20529::m.20529	75.2	241	https://v10-1.orthodb.org/?query=5990at33682	R3H domain
5994at33682	Missing
6050at33682	Complete	Gene.17572::NODE_8097::g.17572::m.17572	609.1	403	https://v10-1.orthodb.org/?query=6050at33682	Protein kinase domain
6408at33682	Complete	Gene.18570::NODE_8673::g.18570::m.18570	507.4	387	https://v10-1.orthodb.org/?query=6408at33682	ABC transporter-like
6527at33682	Missing
6538at33682	Missing
6660at33682	Duplicated	Gene.22006::NODE_10769::g.22006::m.22006	476.9	314	https://v10-1.orthodb.org/?query=6660at33682	Tubulin
6660at33682	Duplicated	Gene.22213::NODE_10894::g.22213::m.22213	476.9	314	https://v10-1.orthodb.org/?query=6660at33682	Tubulin
6795at33682	Missing
6863at33682	Fragmented	Gene.11241::NODE_4620::g.11241::m.11241	130.1	189	https://v10-1.orthodb.org/?query=6863at33682	Hypotheticalprotein-conserved
6875at33682	Missing
7001at33682	Missing
7043at33682	Missing
7187at33682	Complete	Gene.23898::NODE_11975::g.23898::m.23898	316.4	393	https://v10-1.orthodb.org/?query=7187at33682	Pseudouridine synthase I, TruA
7327at33682	Duplicated	Gene.11338::NODE_4666::g.11338::m.11338	131.4	302	https://v10-1.orthodb.org/?query=7327at33682	Cytochrome B561-related
7327at33682	Duplicated	Gene.11198::NODE_4598::g.11198::m.11198	131.4	302	https://v10-1.orthodb.org/?query=7327at33682	Cytochrome B561-related
7368at33682	Complete	Gene.24420::NODE_12309::g.24420::m.24420	312.4	346	https://v10-1.orthodb.org/?query=7368at33682	Zinc finger, CCCH-type
7401at33682	Missing
7654at33682	Missing
7657at33682	Complete	Gene.13148::NODE_5612::g.13148::m.13148	700.9	404	https://v10-1.orthodb.org/?query=7657at33682	Nop domain
7736at33682	Complete	Gene.19800::NODE_9421::g.19800::m.19800	221.7	343	https://v10-1.orthodb.org/?query=7736at33682	Peptidylprolyl isomerase
7778at33682	Missing
7783at33682	Complete	Gene.24108::NODE_12103::g.24108::m.24108	535.7	391	https://v10-1.orthodb.org/?query=7783at33682	Peptidase M18
7907at33682	Missing
8009at33682	Duplicated	Gene.12593::NODE_5321::g.12593::m.12593	309.4	405	https://v10-1.orthodb.org/?query=8009at33682	GTP binding domain
8009at33682	Duplicated	Gene.13984::NODE_6068::g.13984::m.13984	294.2	385	https://v10-1.orthodb.org/?query=8009at33682	GTP binding domain
8369at33682	Complete	Gene.25242::NODE_12848::g.25242::m.25242	269.0	308	https://v10-1.orthodb.org/?query=8369at33682	DNA glycosylase
8553at33682	Missing
9163at33682	Missing
9208at33682	Fragmented	Gene.5054::NODE_1710::g.5054::m.5054	272.7	400	https://v10-1.orthodb.org/?query=9208at33682	ATPase, AAA-type, core
9307at33682	Duplicated	Gene.30903::NODE_16740::g.30903::m.30903	520.9	339	https://v10-1.orthodb.org/?query=9307at33682	Flap endonuclease 1
9307at33682	Duplicated	Gene.25808::NODE_13214::g.25808::m.25808	520.9	339	https://v10-1.orthodb.org/?query=9307at33682	Flap endonuclease 1
9509at33682	Complete	Gene.12064::NODE_5037::g.12064::m.12064	273.9	279	https://v10-1.orthodb.org/?query=9509at33682	Clathrin coat assembly protein
9959at33682	Complete	Gene.19978::NODE_9524::g.19978::m.19978	252.1	259	https://v10-1.orthodb.org/?query=9959at33682	Methyltransferase domain
9973at33682	Duplicated	Gene.24595::NODE_12426::g.24595::m.24595	307.2	356	https://v10-1.orthodb.org/?query=9973at33682	GTP binding domain
9973at33682	Duplicated	Gene.24539::NODE_12386::g.24539::m.24539	306.1	356	https://v10-1.orthodb.org/?query=9973at33682	GTP binding domain
10092at33682	Missing
10095at33682	Missing
10140at33682	Missing
10898at33682	Missing
10958at33682	Duplicated	Gene.34290::NODE_19205::g.34290::m.34290	390.9	269	https://v10-1.orthodb.org/?query=10958at33682	Ribosomal RNA large subunit methyltransferase E
10958at33682	Duplicated	Gene.34096::NODE_19068::g.34096::m.34096	390.1	269	https://v10-1.orthodb.org/?query=10958at33682	Ribosomal RNA large subunit methyltransferase E
10995at33682	Complete	Gene.30612::NODE_16532::g.30612::m.30612	352.3	248	https://v10-1.orthodb.org/?query=10995at33682	Hypotheticalprotein-conserved
11178at33682	Missing
11334at33682	Duplicated	Gene.28264::NODE_14890::g.28264::m.28264	359.0	271	https://v10-1.orthodb.org/?query=11334at33682	26S proteasome non-ATPase regulatory subunit 3
11334at33682	Duplicated	Gene.29108::NODE_15465::g.29108::m.29108	359.0	271	https://v10-1.orthodb.org/?query=11334at33682	26S proteasome non-ATPase regulatory subunit 3
11337at33682	Complete	Gene.27157::NODE_14124::g.27157::m.27157	539.7	314	https://v10-1.orthodb.org/?query=11337at33682	Protein kinase domain
11665at33682	Complete	Gene.8068::NODE_3080::g.8068::m.8068	221.4	550	https://v10-1.orthodb.org/?query=11665at33682	Domain of unknown function DUF4205
12323at33682	Missing
12497at33682	Missing
12533at33682	Fragmented	Gene.50444::NODE_32361::g.50444::m.50444	102.0	140	https://v10-1.orthodb.org/?query=12533at33682	Hypotheticalprotein-conserved
12653at33682	Duplicated	Gene.16163::NODE_7280::g.16163::m.16163	180.1	250	https://v10-1.orthodb.org/?query=12653at33682	DTW
12653at33682	Duplicated	Gene.15945::NODE_7152::g.15945::m.15945	179.8	281	https://v10-1.orthodb.org/?query=12653at33682	DTW
12778at33682	Missing
12968at33682	Duplicated	Gene.17888::NODE_8286::g.17888::m.17888	284.7	307	https://v10-1.orthodb.org/?query=12968at33682	DnaJ domain
12968at33682	Duplicated	Gene.17496::NODE_8055::g.17496::m.17496	284.7	307	https://v10-1.orthodb.org/?query=12968at33682	DnaJ domain
13007at33682	Missing
13081at33682	Missing
13169at33682	Complete	Gene.30959::NODE_16777::g.30959::m.30959	264.5	221	https://v10-1.orthodb.org/?query=13169at33682	Mitochondrial carrier protein
13745at33682	Complete	Gene.29001::NODE_15397::g.29001::m.29001	58.8	177	https://v10-1.orthodb.org/?query=13745at33682	Zinc finger, CCHC-type
13994at33682	Duplicated	Gene.22887::NODE_11324::g.22887::m.22887	237.3	272	https://v10-1.orthodb.org/?query=13994at33682	Beta-1,4-N-acetylglucosaminyltransferase
13994at33682	Duplicated	Gene.28251::NODE_14881::g.28251::m.28251	209.0	243	https://v10-1.orthodb.org/?query=13994at33682	Beta-1,4-N-acetylglucosaminyltransferase
14291at33682	Missing
14669at33682	Duplicated	Gene.31447::NODE_17120::g.31447::m.31447	274.2	267	https://v10-1.orthodb.org/?query=14669at33682	XPC-binding domain
14669at33682	Duplicated	Gene.31619::NODE_17239::g.31619::m.31619	273.9	266	https://v10-1.orthodb.org/?query=14669at33682	XPC-binding domain
14798at33682	Missing
15735at33682	Duplicated	Gene.36065::NODE_20524::g.36065::m.36065	164.9	192	https://v10-1.orthodb.org/?query=15735at33682	Hypotheticalprotein-conserved
15735at33682	Duplicated	Gene.36319::NODE_20711::g.36319::m.36319	162.0	191	https://v10-1.orthodb.org/?query=15735at33682	Hypotheticalprotein-conserved
15864at33682	Complete	Gene.42477::NODE_25542::g.42477::m.42477	83.4	171	https://v10-1.orthodb.org/?query=15864at33682	Ankyrin repeat-containing domain
16343at33682	Fragmented	Gene.33914::NODE_18935::g.33914::m.33914	98.9	124	https://v10-1.orthodb.org/?query=16343at33682	Winged helix-like DNA-binding domain superfamily
16629at33682	Complete	Gene.37571::NODE_21677::g.37571::m.37571	249.0	194	https://v10-1.orthodb.org/?query=16629at33682	Ribosome biogenesis protein
16817at33682	Complete	Gene.51766::NODE_33584::g.51766::m.51766	142.3	159	https://v10-1.orthodb.org/?query=16817at33682	G10 protein
17005at33682	Complete	Gene.24223::NODE_12174::g.24223::m.24223	196.9	176	https://v10-1.orthodb.org/?query=17005at33682	Guanylate kinase-like domain
19201at33682	Duplicated	Gene.35651::NODE_20204::g.35651::m.35651	168.2	127	https://v10-1.orthodb.org/?query=19201at33682	Peptidyl-tRNA hydrolase II domain superfamily
19201at33682	Duplicated	Gene.37864::NODE_21910::g.37864::m.37864	168.2	127	https://v10-1.orthodb.org/?query=19201at33682	Peptidyl-tRNA hydrolase II domain superfamily
