# BUSCO version is: 5.2.2 
# The lineage dataset is: euglenozoa_odb10 (Creation date: 2024-01-08, number of genomes: 31, number of BUSCOs: 130)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
126at33682	Missing
140at33682	Missing
4450at33682	Complete	Gene.17928::NODE_7791::g.17928::m.17928	589.4	464	https://v10-1.orthodb.org/?query=4450at33682	WD40/YVTN repeat-like-containing domain superfamily
4668at33682	Missing
4718at33682	Complete	Gene.10336::NODE_3999::g.10336::m.10336	392.9	439	https://v10-1.orthodb.org/?query=4718at33682	Sec1-like protein
4733at33682	Missing
4838at33682	Complete	Gene.22221::NODE_10130::g.22221::m.22221	483.7	449	https://v10-1.orthodb.org/?query=4838at33682	Kinesin motor domain
4898at33682	Complete	Gene.21774::NODE_9877::g.21774::m.21774	391.7	405	https://v10-1.orthodb.org/?query=4898at33682	Phospholipid
5001at33682	Complete	Gene.9999::NODE_3846::g.9999::m.9999	847.3	581	https://v10-1.orthodb.org/?query=5001at33682	Peptidase M41
5261at33682	Complete	Gene.28604::NODE_13914::g.28604::m.28604	209.2	304	https://v10-1.orthodb.org/?query=5261at33682	Ubiquitin specific protease, conserved site
5413at33682	Complete	Gene.19339::NODE_8554::g.19339::m.19339	894.5	481	https://v10-1.orthodb.org/?query=5413at33682	GroEL-like apical domain superfamily
5598at33682	Complete	Gene.6257::NODE_2221::g.6257::m.6257	199.6	430	https://v10-1.orthodb.org/?query=5598at33682	DnaJ domain
5990at33682	Fragmented	Gene.25796::NODE_12206::g.25796::m.25796	112.7	237	https://v10-1.orthodb.org/?query=5990at33682	R3H domain
5994at33682	Complete	Gene.10137::NODE_3906::g.10137::m.10137	440.2	491	https://v10-1.orthodb.org/?query=5994at33682	MutL, C-terminal, dimerisation
6050at33682	Duplicated	Gene.18849::NODE_8287::g.18849::m.18849	658.5	442	https://v10-1.orthodb.org/?query=6050at33682	Protein kinase domain
6050at33682	Duplicated	Gene.19102::NODE_8428::g.19102::m.19102	658.5	442	https://v10-1.orthodb.org/?query=6050at33682	Protein kinase domain
6408at33682	Complete	Gene.24954::NODE_11689::g.24954::m.24954	530.5	383	https://v10-1.orthodb.org/?query=6408at33682	ABC transporter-like
6527at33682	Missing
6538at33682	Missing
6660at33682	Complete	Gene.31187::NODE_15516::g.31187::m.31187	520.1	356	https://v10-1.orthodb.org/?query=6660at33682	Tubulin
6795at33682	Missing
6863at33682	Fragmented	Gene.27220::NODE_13055::g.27220::m.27220	146.1	287	https://v10-1.orthodb.org/?query=6863at33682	Hypotheticalprotein-conserved
6875at33682	Missing
7001at33682	Missing
7043at33682	Missing
7187at33682	Complete	Gene.28653::NODE_13943::g.28653::m.28653	391.4	394	https://v10-1.orthodb.org/?query=7187at33682	Pseudouridine synthase I, TruA
7327at33682	Duplicated	Gene.15194::NODE_6403::g.15194::m.15194	219.9	287	https://v10-1.orthodb.org/?query=7327at33682	Cytochrome B561-related
7327at33682	Duplicated	Gene.15254::NODE_6438::g.15254::m.15254	219.9	287	https://v10-1.orthodb.org/?query=7327at33682	Cytochrome B561-related
7368at33682	Complete	Gene.27856::NODE_13453::g.27856::m.27856	328.3	354	https://v10-1.orthodb.org/?query=7368at33682	Zinc finger, CCCH-type
7401at33682	Complete	Gene.45036::NODE_25396::g.45036::m.45036	90.1	236	https://v10-1.orthodb.org/?query=7401at33682	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
7654at33682	Missing
7657at33682	Complete	Gene.26386::NODE_12544::g.26386::m.26386	675.5	404	https://v10-1.orthodb.org/?query=7657at33682	Nop domain
7736at33682	Complete	Gene.27174::NODE_13029::g.27174::m.27174	327.3	347	https://v10-1.orthodb.org/?query=7736at33682	Peptidylprolyl isomerase
7778at33682	Missing
7783at33682	Complete	Gene.30541::NODE_15107::g.30541::m.30541	543.0	391	https://v10-1.orthodb.org/?query=7783at33682	Peptidase M18
7907at33682	Missing
8009at33682	Fragmented	Gene.19342::NODE_8557::g.19342::m.19342	246.6	309	https://v10-1.orthodb.org/?query=8009at33682	GTP binding domain
8369at33682	Complete	Gene.31002::NODE_15401::g.31002::m.31002	310.2	317	https://v10-1.orthodb.org/?query=8369at33682	DNA glycosylase
8553at33682	Complete	Gene.32812::NODE_16584::g.32812::m.32812	59.0	190	https://v10-1.orthodb.org/?query=8553at33682	Sister chromatid cohesion protein Dcc1
9163at33682	Complete	Gene.29368::NODE_14381::g.29368::m.29368	84.8	239	https://v10-1.orthodb.org/?query=9163at33682	23S rRNA (Cytosine1962-C5)-methyltransferase
9208at33682	Fragmented	Gene.13653::NODE_5639::g.13653::m.13653	332.1	362	https://v10-1.orthodb.org/?query=9208at33682	ATPase, AAA-type, core
9307at33682	Complete	Gene.33420::NODE_16989::g.33420::m.33420	520.2	335	https://v10-1.orthodb.org/?query=9307at33682	Flap endonuclease 1
9509at33682	Duplicated	Gene.17569::NODE_7610::g.17569::m.17569	285.7	293	https://v10-1.orthodb.org/?query=9509at33682	Clathrin coat assembly protein
9509at33682	Duplicated	Gene.17674::NODE_7671::g.17674::m.17674	285.7	293	https://v10-1.orthodb.org/?query=9509at33682	Clathrin coat assembly protein
9959at33682	Complete	Gene.40508::NODE_21928::g.40508::m.40508	316.7	265	https://v10-1.orthodb.org/?query=9959at33682	Methyltransferase domain
9973at33682	Complete	Gene.34847::NODE_17943::g.34847::m.34847	192.5	319	https://v10-1.orthodb.org/?query=9973at33682	GTP binding domain
10092at33682	Complete	Gene.33470::NODE_17028::g.33470::m.33470	130.3	194	https://v10-1.orthodb.org/?query=10092at33682	Atypical dual-specificity phosphatase Siw14-like
10095at33682	Missing
10140at33682	Complete	Gene.25447::NODE_11992::g.25447::m.25447	224.1	312	https://v10-1.orthodb.org/?query=10140at33682	PSP, proline-rich
10898at33682	Fragmented	Gene.33614::NODE_17124::g.33614::m.33614	141.3	168	https://v10-1.orthodb.org/?query=10898at33682	Lysine methyltransferase
10958at33682	Complete	Gene.42968::NODE_23761::g.42968::m.42968	385.0	241	https://v10-1.orthodb.org/?query=10958at33682	Ribosomal RNA large subunit methyltransferase E
10995at33682	Complete	Gene.39417::NODE_21137::g.39417::m.39417	313.7	270	https://v10-1.orthodb.org/?query=10995at33682	Hypotheticalprotein-conserved
11178at33682	Duplicated	Gene.27305::NODE_13106::g.27305::m.27305	245.7	356	https://v10-1.orthodb.org/?query=11178at33682	Armadillo-like helical
11178at33682	Duplicated	Gene.27306::NODE_13107::g.27306::m.27306	245.7	356	https://v10-1.orthodb.org/?query=11178at33682	Armadillo-like helical
11334at33682	Complete	Gene.38998::NODE_20833::g.38998::m.38998	398.7	271	https://v10-1.orthodb.org/?query=11334at33682	26S proteasome non-ATPase regulatory subunit 3
11337at33682	Complete	Gene.37640::NODE_19840::g.37640::m.37640	571.9	314	https://v10-1.orthodb.org/?query=11337at33682	Protein kinase domain
11665at33682	Complete	Gene.16472::NODE_7037::g.16472::m.16472	268.1	494	https://v10-1.orthodb.org/?query=11665at33682	Domain of unknown function DUF4205
12323at33682	Missing
12497at33682	Missing
12533at33682	Complete	Gene.42076::NODE_23083::g.42076::m.42076	150.6	223	https://v10-1.orthodb.org/?query=12533at33682	Hypotheticalprotein-conserved
12653at33682	Complete	Gene.32584::NODE_16432::g.32584::m.32584	203.4	279	https://v10-1.orthodb.org/?query=12653at33682	DTW
12778at33682	Missing
12968at33682	Complete	Gene.19035::NODE_8390::g.19035::m.19035	313.3	314	https://v10-1.orthodb.org/?query=12968at33682	DnaJ domain
13007at33682	Complete	Gene.26239::NODE_12453::g.26239::m.26239	267.5	298	https://v10-1.orthodb.org/?query=13007at33682	Tetratricopeptide repeat
13081at33682	Missing
13169at33682	Complete	Gene.31238::NODE_15549::g.31238::m.31238	261.6	244	https://v10-1.orthodb.org/?query=13169at33682	Mitochondrial carrier protein
13745at33682	Complete	Gene.11184::NODE_4407::g.11184::m.11184	43.8	199	https://v10-1.orthodb.org/?query=13745at33682	Zinc finger, CCHC-type
13994at33682	Complete	Gene.35109::NODE_18118::g.35109::m.35109	306.1	280	https://v10-1.orthodb.org/?query=13994at33682	Beta-1,4-N-acetylglucosaminyltransferase
14291at33682	Complete	Gene.36199::NODE_18856::g.36199::m.36199	162.5	306	https://v10-1.orthodb.org/?query=14291at33682	Cytoplasmic tRNA 2-thiolation protein 2
14669at33682	Complete	Gene.32750::NODE_16539::g.32750::m.32750	268.1	268	https://v10-1.orthodb.org/?query=14669at33682	XPC-binding domain
14798at33682	Missing
15735at33682	Missing
15864at33682	Complete	Gene.43309::NODE_24024::g.43309::m.43309	79.4	170	https://v10-1.orthodb.org/?query=15864at33682	Ankyrin repeat-containing domain
16343at33682	Complete	Gene.35492::NODE_18371::g.35492::m.35492	125.8	142	https://v10-1.orthodb.org/?query=16343at33682	Winged helix-like DNA-binding domain superfamily
16629at33682	Complete	Gene.45421::NODE_25708::g.45421::m.45421	257.1	193	https://v10-1.orthodb.org/?query=16629at33682	Ribosome biogenesis protein
16817at33682	Complete	Gene.50081::NODE_29729::g.50081::m.50081	157.5	159	https://v10-1.orthodb.org/?query=16817at33682	G10 protein
17005at33682	Complete	Gene.28096::NODE_13599::g.28096::m.28096	195.4	176	https://v10-1.orthodb.org/?query=17005at33682	Guanylate kinase-like domain
19201at33682	Complete	Gene.46376::NODE_26490::g.46376::m.46376	175.2	126	https://v10-1.orthodb.org/?query=19201at33682	Peptidyl-tRNA hydrolase II domain superfamily
